PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,330,11.801,34.836,34.841,11.801,329.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,332,11.656,34.829,34.831,11.656,331.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,334,11.6,34.827,34.827,11.6,333.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,336,11.598,34.827,34.827,11.598,335.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,338,11.596,34.827,34.827,11.596,337.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,340,11.595,34.827,34.827,11.595,339.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,342,11.595,34.827,34.827,11.595,341.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,344,11.596,34.828,34.828,11.596,343.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,346,11.595,34.827,34.827,11.595,345.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,348,11.589,34.826,34.828,11.589,347.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,350,11.543,34.824,34.826,11.543,349.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,352,11.492,34.821,34.824,11.492,351.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,354,11.436,34.819,34.821,11.436,353.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,356,11.393,34.816,34.817,11.393,355.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,358,11.372,34.814,34.815,11.372,357.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,360,11.355,34.812,34.813,11.355,359.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,362,11.334,34.81,34.813,11.334,361.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,364,11.279,34.805,34.809,11.279,363.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,366,11.2,34.798,34.806,11.2,365.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,368,11.023,34.786,34.793,11.023,367.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,370,10.875,34.775,34.778,10.875,369.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,372,10.82,34.774,34.777,10.82,371.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,374,10.761,34.774,34.779,10.761,373.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,376,10.657,34.769,34.773,10.657,375.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,378,10.579,34.765,34.769,10.579,377.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,380,10.497,34.76,34.763,10.497,379.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,382,10.439,34.755,34.759,10.439,381.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,384,10.363,34.749,34.754,10.363,383.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,386,10.252,34.743,34.747,10.252,385.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,388,10.178,34.739,34.74,10.178,387.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,390,10.164,34.738,34.739,10.164,389.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,392,10.15,34.737,34.74,10.15,391.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,394,10.079,34.735,34.739,10.079,393.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,396,9.986,34.73,34.731,9.986,395.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,398,9.968,34.729,34.731,9.968,397.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,400,9.922,34.726,34.729,9.922,399.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,402,9.857,34.723,34.725,9.857,401.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,404,9.806,34.72,34.721,9.806,403.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,406,9.778,34.719,34.721,9.778,405.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,408,9.744,34.717,34.718,9.744,407.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,410.1,9.715,34.716,34.717,9.715,409.8,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,412,9.704,34.715,34.715,9.704,411.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,414,9.703,34.715,34.716,9.703,413.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,416,9.695,34.712,34.716,9.695,415.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,418,9.59,34.707,34.711,9.59,417.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,420,9.506,34.704,34.706,9.506,419.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,422,9.459,34.702,34.703,9.459,421.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,424,9.433,34.701,34.702,9.433,423.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,426,9.421,34.7,34.7,9.421,425.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,428,9.413,34.699,34.7,9.413,427.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,430,9.393,34.698,34.698,9.393,429.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,432,9.388,34.698,34.698,9.388,431.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,434,9.385,34.698,34.698,9.385,433.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,436,9.38,34.698,34.699,9.38,435.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
3901151,n/a,2015-05-14T04:00:28Z,-0.2720,-88.8760,438,9.369,34.697,34.698,9.369,437.7,00111111111,4750_0194_078,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.26 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:21,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],78,1
