PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,81.26,14.6057,34.9948,34.9948,14.6057,81.13,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,84.07,14.5934,34.9933,34.9933,14.5934,83.94,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,87.04,14.4327,34.9818,34.9818,14.4327,86.91,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,89.87,14.2525,34.9724,34.9724,14.2525,89.74,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,93.64,14.2041,34.9885,34.9885,14.2041,93.51,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,96.5,14.1206,34.9826,34.9826,14.1206,96.37,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,100.48,13.8901,34.9656,34.9656,13.8901,100.35,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,105.6,13.7749,34.9603,34.9603,13.7749,105.47,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,109.67,13.6701,34.9517,34.9517,13.6701,109.54,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,115.12,13.5623,34.9479,34.9479,13.5623,114.99,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,120.43,13.4429,34.941,34.941,13.4429,120.3,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,125.68,13.3718,34.9381,34.9381,13.3718,125.55,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,129.82,13.337,34.9373,34.9373,13.337,129.69,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,134.96,13.2636,34.932,34.932,13.2636,134.83,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,140.18,13.2256,34.9301,34.9301,13.2256,140.05,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,145.66,13.1606,34.9261,34.9261,13.1606,145.53,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,150.01,13.1239,34.9243,34.9243,13.1239,149.88,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,155.59,13.0735,34.9225,34.9225,13.0735,155.46,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,160.23,13.0582,34.9208,34.9208,13.0582,160.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,164.98,13.0283,34.9191,34.9191,13.0283,164.85,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,169.77,13.0003,34.9159,34.9159,13.0003,169.64,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,174.63,12.9195,34.9118,34.9118,12.9195,174.5,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,179.69,12.8839,34.9121,34.9121,12.8839,179.56,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,185.66,12.828,34.9082,34.9082,12.828,185.53,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,190.31,12.8115,34.9061,34.9061,12.8115,190.18,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,194.94,12.7845,34.905,34.905,12.7845,194.81,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,199.62,12.7514,34.9006,34.9006,12.7514,199.49,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,205.35,12.7198,34.9005,34.9005,12.7198,205.22,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,209.77,12.6891,34.8999,34.8999,12.6891,209.64,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,215.54,12.6717,34.899,34.899,12.6717,215.41,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,219.87,12.6531,34.8994,34.8994,12.6531,219.74,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,225.49,12.6025,34.8952,34.8952,12.6025,225.36,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,229.84,12.5556,34.8916,34.8916,12.5556,229.71,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,235.34,12.513,34.889,34.889,12.513,235.21,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,239.53,12.4853,34.8876,34.8876,12.4853,239.4,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,245.35,12.456,34.8849,34.8849,12.456,245.22,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,250.24,12.396,34.8817,34.8817,12.396,250.11,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,260.47,12.2801,34.874,34.874,12.2801,260.34,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,270.55,12.171,34.8666,34.8666,12.171,270.42,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,279.83,12.0458,34.8603,34.8603,12.0458,279.7,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,290.21,12.0046,34.858,34.858,12.0046,290.08,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,299.82,11.8686,34.8502,34.8502,11.8686,299.69,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,310.19,11.7961,34.8456,34.8456,11.7961,310.06,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,320.72,11.6804,34.8375,34.8375,11.6804,320.59,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,330.15,11.5442,34.8295,34.8295,11.5442,330.02,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,339.87,11.44,34.8221,34.8221,11.44,339.74,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,350.21,11.2381,34.8085,34.8085,11.2381,350.08,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,360.6,11.0705,34.7978,34.7978,11.0705,360.47,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,370.03,10.9426,34.7881,34.7881,10.9426,369.9,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,379.86,10.7232,34.773,34.773,10.7232,379.73,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,390.64,10.5297,34.7599,34.7599,10.5297,390.51,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,400.45,10.3754,34.75,34.75,10.3754,400.32,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,410.39,10.0967,34.7339,34.7339,10.0967,410.26,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,420.14,9.968,34.7256,34.7256,9.968,420.01,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,429.91,9.77,34.7129,34.7129,9.77,429.78,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,439.99,9.5396,34.6991,34.6991,9.5396,439.86,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,449.95,9.4222,34.691,34.691,9.4222,449.82,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,459.89,9.2247,34.6801,34.6801,9.2247,459.76,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,470.77,8.9745,34.6659,34.6659,8.9745,470.64,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,480.15,8.7819,34.6551,34.6551,8.7819,480.02,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,490.76,8.6071,34.6456,34.6456,8.6071,490.63,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,500.24,8.465,34.6383,34.6383,8.465,500.11,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,510.73,8.3036,34.6306,34.6306,8.3036,510.6,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,520.71,8.1441,34.6236,34.6236,8.1441,520.58,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,530.68,7.9578,34.6153,34.6153,7.9578,530.55,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,539.87,7.8156,34.6076,34.6076,7.8156,539.74,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,550.21,7.6678,34.5968,34.5968,7.6678,550.08,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,560.52,7.5112,34.5919,34.5919,7.5112,560.39,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,570.25,7.3475,34.5877,34.5877,7.3475,570.12,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,579.83,7.2823,34.5836,34.5836,7.2823,579.7,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,590.63,7.1937,34.5809,34.5809,7.1937,590.5,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,599.91,7.0428,34.5742,34.5742,7.0428,599.78,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,610.17,6.9633,34.5705,34.5705,6.9633,610.04,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,620.7,6.8903,34.5687,34.5687,6.8903,620.57,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,630.49,6.8182,34.5664,34.5664,6.8182,630.36,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,640.33,6.727,34.5618,34.5618,6.727,640.2,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,650.34,6.6905,34.5627,34.5627,6.6905,650.21,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,660.38,6.6325,34.5596,34.5596,6.6325,660.25,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,n/a,87,2
