PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,162,15.352,35.012,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,163.92,15.331,35.011,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,166,15.311,35.016,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,168,15.312,35.019,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,169.96,15.317,35.023,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,172.04,15.329,35.031,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,174,15.332,35.037,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,176,15.332,35.038,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,178.04,15.323,35.039,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,179.96,15.302,35.041,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,181.96,15.18,35.051,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,183.96,15.056,35.026,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,185.96,14.99,35.016,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,188.04,14.906,35.005,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,190.04,14.869,35.001,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,192,14.578,35.035,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,194,14.407,34.988,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,196,14.389,34.987,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,198,14.34,34.986,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,200.04,14.276,34.983,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,202.04,14.215,34.976,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,204.04,14.175,34.971,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,206,14.137,34.971,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,207.96,14.078,34.965,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,210,14.07,34.969,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,212.04,14.028,34.981,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,214.08,13.78,34.976,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,216.08,13.701,34.951,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,218.04,13.637,34.956,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,220.04,13.554,34.951,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,222,13.461,34.938,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,224,13.361,34.939,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,226,13.253,34.933,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,228,13.197,34.925,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,230,13.169,34.922,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,232,13.156,34.921,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,234,13.107,34.928,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,236,12.99,34.916,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,238,12.916,34.918,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,240,12.729,34.922,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,242.04,12.506,34.901,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,244.04,12.415,34.884,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,246.04,12.375,34.881,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,248.08,12.335,34.878,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,250,12.292,34.875,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,251.96,12.231,34.872,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,254,12.194,34.867,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,256.04,12.171,34.864,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,258,12.153,34.863,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,260,12.133,34.862,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,262.04,12.098,34.862,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,264.04,12.032,34.86,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,265.96,12.001,34.855,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,267.96,11.976,34.851,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,269.96,11.946,34.853,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,271.96,11.875,34.851,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,274.04,11.785,34.847,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,276.08,11.735,34.839,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,278.04,11.707,34.838,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,280,11.69,34.836,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,282,11.668,34.835,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,283.96,11.644,34.834,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,285.96,11.609,34.834,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,288,11.573,34.831,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,290,11.553,34.827,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,292,11.536,34.827,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,294.04,11.503,34.825,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,296,11.47,34.823,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,298,11.401,34.828,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,300,11.283,34.817,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,302,11.219,34.811,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,304.04,11.17,34.808,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901265,n/a,2016-03-16T06:07:05Z,-0.4202,-85.0693,306,11.098,34.805,00111111,6566_010026_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
