STN---,WBAN , YEARMODA,   TEMP,TEMP+,   DEWP, DEWP+,  SLP  , SLP+,  STP  , STP+ , VISIB, VISIB+,  WDSP, WDSP+, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
843770,99999, 20151016,   79.3,14,   73.3,14, 1015.0, 8, 1000.6, 8,   5.8,14,   4.0,14,  18.1, 999.9,   90.3 ,  72.5, 0.83G,999.9, 010000,
843770,99999, 20151017,   79.1,24,   74.1,24, 1015.7, 8, 1001.4, 8,   6.2,18,   2.9,24,   6.0, 999.9,   88.7 ,  74.8 , 0.16G,999.9, 000000,
843770,99999, 20151018,   76.9,24,   73.3,24, 1017.8, 7, 1003.4, 7,   5.8,23,   3.5,24,  13.0, 999.9,   89.4 ,  71.8 , 0.35G,999.9, 010010,
843770,99999, 20151019,   78.6,24,   73.1,24, 1017.7, 7, 1003.3, 7,   6.1,24,   2.9,24,   7.0, 999.9,   87.8,  72.3 , 0.02G,999.9, 000000,
843770,99999, 20151020,   80.6,23,   73.3,23, 1015.8, 8, 1001.6, 8,   6.0,21,   2.2,23,   6.0, 999.9,   93.2,  70.7 , 0.00G,999.9, 100000,
843770,99999, 20151021,   83.4,23,   75.1,23, 1013.5, 5,  999.3, 5,   5.8,18,   2.3,23,   5.1, 999.9,   95.0,  75.2, 0.00I,999.9, 100000,
843770,99999, 20151022,   82.6,24,   73.6,24, 1012.9, 8,  998.7, 8,   6.1,15,   2.1,24,   6.0, 999.9,   96.1 ,  72.9 , 0.00I,999.9, 100000,
843770,99999, 20151023,   82.9,23,   74.1,23, 1013.1, 7,  998.9, 7,   6.2,20,   3.1,23,  14.0, 999.9,   97.2 ,  73.9 ,99.99 ,999.9, 010000,
843770,99999, 20151024,   81.4,24,   73.7,24, 1012.3, 4,  998.1, 4,   6.2,22,   2.4,24,   7.0, 999.9,   97.7 ,  73.4,99.99 ,999.9, 010000,
843770,99999, 20151025,   80.3,24,   74.3,24, 1015.0, 5, 1000.6, 5,   6.0,23,   3.9,24,   9.9, 999.9,   96.1 ,  74.5 , 0.39G,999.9, 110010,
843770,99999, 20151026,   79.9,24,   74.1,24, 1015.1, 5, 1000.9, 5,   5.9,24,   4.1,24,  11.1, 999.9,   92.8 ,  75.2, 0.00G,999.9, 010010,
843770,99999, 20151027,   82.0,24,   75.1,24, 1015.5, 7, 1001.3, 7,   5.8,19,   2.0,24,   7.0, 999.9,   93.2,  75.9 , 0.01G,999.9, 100010,
843770,99999, 20151028,   80.4,24,   73.9,24, 1015.9, 7, 1001.6, 7,   6.0,23,   4.0,24,  12.0, 999.9,   93.9 ,  70.7 , 0.00G,999.9, 100000,
843770,99999, 20151029,   80.9,24,   73.1,24, 1014.5, 8, 1000.2, 8,   5.2,24,   3.1,24,   6.0, 999.9,   93.4,  69.8 , 0.00I,999.9, 100000,
843770,99999, 20151030,   83.9,24,   74.8,24, 1013.0, 7,  998.8, 7,   6.0,16,   2.5,24,   8.0, 999.9,   95.0,  73.2 , 0.00I,999.9, 000000,
843770,99999, 20151031,   83.3,24,   73.9,24, 1012.6, 6,  998.4, 6,   5.9,19,   4.5,24,   8.0, 999.9,   96.1 ,  74.7 ,99.99 ,999.9, 110000,
843770,99999, 20151101,   80.0,23,   75.1,23, 1010.0, 7,  996.5, 7,   5.9,23,   4.6,23,  11.1, 999.9,   93.7 ,  75.0 , 0.43G,999.9, 110010,
843770,99999, 20151102,   80.5,24,   74.2,24, 1011.3, 6,  997.3, 6,   5.8,24,   4.1,24,  13.0, 999.9,   90.0,  74.3 , 0.16G,999.9, 010000,
843770,99999, 20151103,   80.4,24,   74.6,24, 1011.9, 8,  997.7, 8,   6.2,24,   2.7,24,   8.9, 999.9,   92.3 ,  72.3 , 0.04G,999.9, 000000,
843770,99999, 20151104,   81.7,24,   75.4,24, 1011.5, 5,  997.2, 5,   5.5,24,   3.0,24,   6.0, 999.9,   91.4,  73.2 , 0.00G,999.9, 100000,
843770,99999, 20151105,   79.7,24,   74.5,24, 1013.2, 8,  998.9, 8,   5.9,24,   4.3,24,   8.9, 999.9,   93.6 ,  75.2, 0.24G,999.9, 010010,
843770,99999, 20151106,   79.8,24,   74.3,24, 1014.1, 8,  999.8, 8,   6.2,18,   2.5,24,   7.0, 999.9,   89.6,  74.8 , 0.00G,999.9, 010000,
843770,99999, 20151107,   81.0,24,   74.4,24, 1013.9, 7,  999.6, 7,   6.1,24,   4.0,24,   8.9, 999.9,   90.3 ,  75.2, 0.02A,999.9, 100000,
843770,99999, 20151108,   76.3,24,   72.8,24, 1014.9, 7, 1000.5, 7,   5.3,24,   2.7,24,   6.0, 999.9,   91.9 ,  72.3 , 1.06G,999.9, 010010,
843770,99999, 20151109,   79.0,24,   73.7,24, 1015.2, 7, 1000.8, 7,   4.7,24,   2.6,24,   8.0, 999.9,   89.6,  72.5 , 0.39G,999.9, 110000,
843770,99999, 20151110,   81.0,24,   73.9,24, 1014.8, 7, 1000.5, 7,   5.7,23,   3.4,24,   8.0, 999.9,   91.8 ,  73.4, 0.35G,999.9, 110010,
843770,99999, 20151111,   79.5,24,   73.6,24, 1014.3, 8, 1000.0, 8,   5.9,24,   3.4,24,  19.0,  28.0,   93.4 ,  73.4 , 0.00G,999.9, 010010,
843770,99999, 20151112,   78.3,24,   73.8,24, 1013.9, 8,  999.6, 8,   5.6,24,   2.5,24,   8.9, 999.9,   91.9 ,  73.4, 0.35G,999.9, 010010,
843770,99999, 20151113,   80.9,24,   74.6,24, 1013.3, 8,  998.9, 8,   5.9,24,   3.1,24,   8.9, 999.9,   91.4,  73.0 , 0.00G,999.9, 000000,
843770,99999, 20151114,   81.4,24,   75.3,24, 1012.6, 7,  998.4, 7,   6.2,22,   2.4,24,   8.0, 999.9,   92.8 ,  76.3, 0.00I,999.9, 100000,
843770,99999, 20151115,   78.1,24,   74.4,24, 1013.9, 8,  999.6, 8,   6.1,24,   3.6,24,  12.0, 999.9,   93.6 ,  74.8 , 0.08G,999.9, 010000,
843770,99999, 20151116,   80.2,24,   74.3,24, 1012.4, 5,  997.8, 5,   6.1,21,   2.1,24,   6.0, 999.9,   91.4,  75.2 , 0.08G,999.9, 010000,
843770,99999, 20151117,   80.2,23,   74.4,23, 1012.0, 8,  997.8, 8,   5.9,22,   4.7,23,   8.9, 999.9,   91.4 ,  73.6 , 0.12G,999.9, 010000,
843770,99999, 20151118,   80.3,24,   73.8,24, 1012.1, 8,  997.7, 8,   6.2,22,   3.3,24,   8.9, 999.9,   91.4,  71.6 , 0.00G,999.9, 000000,
843770,99999, 20151119,   82.0,24,   74.1,24, 1011.3, 7,  997.0, 7,   6.2,14,   3.2,24,   6.0, 999.9,   95.0,  72.9, 0.00I,999.9, 000000,
843770,99999, 20151120,   84.9,24,   75.6,24, 1009.5, 7,  995.4, 7,   6.0,16,   2.8,24,   7.0, 999.9,   96.1 ,  75.0 , 0.00I,999.9, 100000,
843770,99999, 20151121,   82.1,24,   76.0,24, 1009.3, 7,  995.0, 7,   5.5,16,   2.1,24,   9.9,  15.9,   97.7 ,  75.2 ,99.99 ,999.9, 010010,
843770,99999, 20151122,   78.6,24,   74.5,24, 1012.0, 7,  997.7, 7,   5.8,24,   4.5,24,   8.0, 999.9,   95.4 ,  73.4, 0.58B,999.9, 010010,
843770,99999, 20151123,   79.2,24,   74.1,24, 1012.6, 7,  998.3, 7,   6.1,24,   3.2,24,   8.9, 999.9,   88.9 ,  74.3, 1.42B,999.9, 010000,
843770,99999, 20151124,   81.6,24,   74.6,24, 1011.5, 7,  997.3, 7,   6.2,24,   3.3,24,   5.1, 999.9,   91.8,  73.9 , 0.00I,999.9, 000000,
843770,99999, 20151125,   82.7,24,   76.1,24, 1011.6, 7,  997.4, 7,   6.1,19,   2.6,24,   9.9, 999.9,   93.2,  76.3 , 0.16A,999.9, 010000,
843770,99999, 20151126,   82.5,24,   75.9,24, 1012.1, 8,  997.9, 8,   6.2,17,   3.4,24,   8.0, 999.9,   93.2,  74.8 , 0.03A,999.9, 000000,
843770,99999, 20151127,   80.9,24,   76.0,24, 1012.4, 6,  998.1, 6,   6.1,24,   4.1,24,   9.9, 999.9,   93.6 ,  75.9 , 0.03G,999.9, 010000,
843770,99999, 20151128,   82.2,24,   74.8,24, 1011.0, 7,  996.8, 7,   4.9,19,   2.0,24,   5.1, 999.9,   93.2,  75.0 , 0.00G,999.9, 100000,
843770,99999, 20151129,   81.8,24,   75.6,24, 1011.4, 5,  997.2, 5,   5.9,24,   4.6,24,  12.0, 999.9,   96.6 ,  75.2,99.99 ,999.9, 010010,
843770,99999, 20151130,   80.2,24,   76.8,24, 1012.0, 7,  997.6, 7,   6.0,24,   2.5,24,   8.9,  19.0,   89.2 ,  76.3 , 0.12G,999.9, 010000,
843770,99999, 20151201,   77.5,24,   74.7,24, 1014.0, 7,  999.7, 7,   6.0,24,   4.2,24,   8.0, 999.9,   84.7 ,  75.2, 0.35G,999.9, 010000,
843770,99999, 20151202,   77.7,24,   72.9,24, 1016.3, 5, 1001.8, 5,   5.8,22,   4.2,24,   6.0, 999.9,   87.8,  71.8 , 0.20G,999.9, 110000,
843770,99999, 20151203,   81.4,24,   73.9,24, 1014.9, 8, 1000.6, 8,   5.7,16,   1.7,24,   5.1, 999.9,   93.2,  70.2 , 0.00G,999.9, 000000,
843770,99999, 20151204,   82.7,23,   75.8,23, 1014.1, 7,  999.9, 7,   5.9,23,   3.5,23,   8.9, 999.9,   94.8 ,  76.1, 0.00I,999.9, 000000,
843770,99999, 20151205,   82.1,24,   75.8,24, 1015.2, 6, 1000.9, 6,   6.2,24,   3.3,24,  12.0, 999.9,   91.4,  75.2 , 0.08G,999.9, 010000,
843770,99999, 20151206,   77.7,24,   74.5,24, 1013.6, 6,  999.3, 6,   5.2,24,   3.3,24,   9.9, 999.9,   94.8 ,  75.2, 0.00G,999.9, 010000,
843770,99999, 20151207,   77.8,24,   74.3,24, 1013.6, 7,  999.2, 7,   5.5,24,   3.6,24,  11.1, 999.9,   82.4,  73.4, 1.34G,999.9, 010000,
843770,99999, 20151208,   78.7,24,   72.9,24, 1013.8, 7,  999.5, 7,   6.2,24,   2.2,24,   7.0, 999.9,   87.8,  73.4, 0.00G,999.9, 000000,
843770,99999, 20151209,   77.0,21,   74.1,21, 1015.3, 7, 1000.9, 7,   5.7,21,   3.2,21,   9.7, 999.9,   91.6 ,  75.0, 1.06A,999.9, 010000,
843770,99999, 20151210,   80.6,24,   74.4,24, 1016.7, 4, 1002.3, 4,   5.5,21,   2.8,24,   6.0, 999.9,   91.4,  73.9 , 0.00I,999.9, 100000,
843770,99999, 20151211,   82.6,24,   74.5,24, 1013.9, 6,  999.7, 6,   6.1,17,   1.5,24,   7.0, 999.9,   93.6 ,  74.8,99.99 ,999.9, 110000,
843770,99999, 20151212,   81.2,24,   74.8,24, 1014.1, 8,  999.7, 8,   6.1,22,   3.7,24,  11.1, 999.9,   94.1 ,  72.9 , 0.00G,999.9, 000000,
843770,99999, 20151213,   81.9,24,   75.7,24, 1013.3, 7,  998.9, 7,   6.2,20,   2.5,24,   6.0, 999.9,   92.3 ,  74.8 , 0.00I,999.9, 000000,
843770,99999, 20151214,   81.0,24,   74.7,24, 1012.5, 8,  998.2, 8,   6.1,16,   3.0,24,  15.0, 999.9,   91.9 ,  73.2 ,99.99 ,999.9, 010000,
843770,99999, 20151215,   78.7,24,   74.2,24, 1013.3, 8,  999.0, 8,   5.9,24,   3.6,24,   8.0, 999.9,   93.6 ,  74.7 , 0.00G,999.9, 110000,
843770,99999, 20151216,   78.7,24,   72.5,23, 1014.0, 5,  999.8, 5,   5.2,21,   2.1,24,   6.0, 999.9,   89.8 ,  71.2 , 0.00I,999.9, 100000,
843770,99999, 20151217,   78.1,24,   74.0,24, 1013.3, 7,  999.0, 7,   5.6,22,   3.2,24,  11.1, 999.9,   91.4 ,  73.4, 0.04A,999.9, 110000,
843770,99999, 20151218,   76.6,24,   73.3,24, 1013.3, 7,  999.0, 7,   4.5,19,   2.1,24,   8.0, 999.9,   86.0 ,  71.6 , 0.07B,999.9, 110000,
843770,99999, 20151219,   79.3,24,   74.2,24, 1014.4, 8, 1000.0, 8,   6.0,22,   2.8,24,   8.0, 999.9,   88.5,  74.3 ,99.99 ,999.9, 110000,
843770,99999, 20151220,   76.8,24,   72.2,24, 1015.8, 7, 1001.4, 7,   5.9,24,   3.8,24,  19.0,  31.1,   90.3 ,  70.9 , 1.26G,999.9, 010000,
843770,99999, 20151221,   77.3,24,   74.2,24, 1014.2, 4,  999.9, 4,   5.5,24,   3.7,23,   9.9, 999.9,   88.0 ,  73.4, 0.00G,999.9, 010000,
843770,99999, 20151222,   78.5,24,   74.4,24, 1013.1, 7,  998.8, 7,   6.0,24,   1.9,24,   9.9, 999.9,   86.0,  73.0 , 2.56G,999.9, 100000,
843770,99999, 20151223,   77.2,24,   74.2,24, 1014.2, 6,  999.9, 6,   5.1,24,   2.7,24,   7.0, 999.9,   82.4,  72.3 , 0.67G,999.9, 010000,
843770,99999, 20151224,   79.0,24,   74.1,24, 1014.3, 5, 1000.0, 5,   6.1,24,   3.6,24,   7.0, 999.9,   87.8,  73.2 , 0.63G,999.9, 010000,
843770,99999, 20151225,   77.8,24,   74.1,24, 1016.0, 7, 1001.6, 7,   5.6,24,   3.2,23,  13.0, 999.9,   80.8,  72.7 , 0.79G,999.9, 010000,
843770,99999, 20151226,   78.3,24,   73.8,24, 1014.2, 8,  999.8, 8,   5.8,22,   2.6,24,   8.0, 999.9,   86.0,  73.4, 0.02G,999.9, 110000,
843770,99999, 20151227,   77.8,24,   73.7,24, 1013.8, 8,  999.4, 8,   6.0,24,   2.4,24,   5.1, 999.9,   88.0 ,  73.6 , 0.02G,999.9, 010000,
843770,99999, 20151228,   78.4,24,   73.8,24, 1013.9, 7,  999.6, 7,   5.9,21,   3.3,24,   8.0, 999.9,   86.0,  72.3 , 0.00G,999.9, 000000,
843770,99999, 20151229,   79.6,24,   74.0,24, 1015.4, 7, 1001.0, 7,   5.7,22,   3.0,24,   6.0, 999.9,   88.2,  73.4 , 0.00I,999.9, 100000,
843770,99999, 20151230,   80.4,24,   75.0,24, 1016.3, 7, 1002.4, 8,   5.9,24,   3.6,24,   9.9, 999.9,   91.4,  74.5 , 0.20G,999.9, 010000,
843770,99999, 20151231,   80.3,24,   75.3,24, 1014.8, 7, 1000.7, 7,   5.9,24,   2.3,24,   6.0, 999.9,   94.1 ,  75.2 , 0.55G,999.9, 110000,
843770,99999, 20160101,   80.5,24,   75.3,24, 1013.5, 8,  999.2, 8,   6.0,24,   3.7,24,   8.0, 999.9,   89.6 ,  74.1 , 0.00G,999.9, 110000,
843770,99999, 20160102,   80.0,24,   74.9,24, 1015.0, 6, 1000.7, 6,   6.1,24,   3.7,24,  14.0, 999.9,   88.3 ,  73.8 , 0.03G,999.9, 010000,
843770,99999, 20160103,   80.8,24,   74.8,24, 1013.6, 8,  999.3, 8,   6.2,19,   3.7,24,   8.9, 999.9,   88.5,  73.4 , 0.01G,999.9, 000000,
843770,99999, 20160104,   82.8,24,   75.8,24, 1013.8, 6,  999.6, 6,   6.2,24,   2.3,24,   6.0, 999.9,   93.2,  74.3 , 0.00G,999.9, 000000,
843770,99999, 20160105,   80.4,24,   75.5,24, 1013.2, 6,  999.0, 6,   5.3,24,   4.5,24,   7.0, 999.9,   95.2 ,  75.2, 0.55B,999.9, 010000,
843770,99999, 20160106,   79.1,24,   75.3,24, 1015.1, 7, 1000.8, 7,   6.2,24,   2.6,24,   6.0, 999.9,   90.3 ,  75.2, 0.02A,999.9, 010000,
843770,99999, 20160107,   81.1,24,   74.9,24, 1014.7, 7, 1000.4, 7,   6.2,22,   3.1,24,   6.0, 999.9,   91.4,  74.1 , 0.00I,999.9, 100000,
843770,99999, 20160108,   82.5,24,   76.3,24, 1011.9, 7,  997.7, 7,   6.0,23,   3.4,24,   7.0, 999.9,   93.9,  75.2, 0.47B,999.9, 010000,
843770,99999, 20160109,   83.2,24,   77.2,24, 1011.7, 5,  997.5, 5,   5.1,19,   2.6,24,   8.0, 999.9,   95.0,  76.1 , 0.00I,999.9, 100000,
843770,99999, 20160110,   84.3,24,   77.1,24, 1009.8, 6,  995.7, 6,   5.9,16,   3.1,24,   8.9, 999.9,   95.5 ,  77.0 , 0.00I,999.9, 000000,
843770,99999, 20160111,   86.6,17,   76.0,17, 1011.6, 8,  997.4, 8,   6.2,17,   4.0,17,   8.9, 999.9,   96.3 ,  74.1 , 0.00I,999.9, 000000,
843770,99999, 20160112,   84.9,24,   76.2,24, 1012.6, 7,  998.4, 7,   6.2,21,   2.8,24,   7.0, 999.9,   97.3 ,  76.1 , 0.00I,999.9, 000000,
843770,99999, 20160113,   82.4,24,   77.2,24, 1012.3, 7,  998.0, 7,   5.6,21,   1.6,24,   8.9, 999.9,   94.3 ,  78.4 ,99.99 ,999.9, 010010,
843770,99999, 20160114,   82.6,24,   77.0,24, 1012.9, 7,  998.6, 7,   4.8,23,   2.8,24,   7.0, 999.9,   95.7 ,  75.9 , 0.16G,999.9, 100000,
843770,99999, 20160115,   84.3,24,   76.8,24, 1011.2, 7,  997.0, 7,   5.9,17,   2.3,24,   6.0, 999.9,   95.7 ,  76.1 , 0.00G,999.9, 000000,
843770,99999, 20160116,   82.9,24,   76.8,24, 1011.1, 7,  996.9, 7,   5.7,17,   2.0,24,   9.9, 999.9,   96.4 ,  74.1 , 0.00I,999.9, 000000,
843770,99999, 20160117,   81.8,24,   75.9,24, 1012.1, 8,  997.9, 8,   5.9,24,   2.4,24,   6.0, 999.9,   94.8 ,  74.5 , 0.04G,999.9, 010000,
843770,99999, 20160118,   80.2,24,   75.4,24, 1012.0, 7,  997.7, 7,   5.8,24,   2.1,24,   8.0,  19.0,   94.6 ,  74.8 , 0.04G,999.9, 000000,
843770,99999, 20160119,   79.1,24,   75.9,24, 1012.9, 7,  998.6, 7,   6.0,24,   3.1,24,   8.0, 999.9,   90.3 ,  75.7 , 0.02G,999.9, 010000,
843770,99999, 20160120,   80.5,24,   75.2,24, 1014.5, 8,  999.6, 8,   5.8,22,   2.4,24,   7.0, 999.9,   91.4,  75.2, 0.08G,999.9, 100000,
843770,99999, 20160121,   80.3,24,   74.8,24, 1013.8, 7,  999.4, 7,   6.0,22,   3.3,24,   8.0, 999.9,   91.4 ,  73.4 , 0.04G,999.9, 110000,
843770,99999, 20160122,   82.6,24,   74.9,24, 1013.7, 8,  999.4, 8,   5.8,21,   3.2,24,   8.0, 999.9,   93.4,  73.4 , 0.00G,999.9, 000000,
843770,99999, 20160123,   83.2,24,   75.2,24, 1014.0, 8,  999.7, 8,   5.8,23,   2.9,24,   6.0, 999.9,   95.5 ,  74.1 , 0.02G,999.9, 110000,
843770,99999, 20160124,   82.0,24,   76.1,24, 1013.0, 7,  998.7, 7,   5.4,20,   2.9,24,   8.0, 999.9,   91.4,  76.1 , 0.00G,999.9, 100000,
843770,99999, 20160125,   81.1,24,   75.7,24, 1012.5, 7,  998.3, 7,   5.6,17,   4.1,24,  11.1, 999.9,   93.4 ,  75.2 , 0.00I,999.9, 100000,
843770,99999, 20160126,   84.5,24,   76.4,24, 1013.0, 6,  998.7, 6,   6.2,23,   2.9,24,   7.0, 999.9,   96.8,  74.1 , 0.00I,999.9, 000000,
843770,99999, 20160127,   85.0,24,   75.7,24, 1011.9, 7,  997.6, 7,   5.1,21,   3.2,24,   8.0, 999.9,   97.2 ,  74.8 , 0.00I,999.9, 100000,
843770,99999, 20160128,   83.9,24,   75.9,24, 1012.4, 7,  998.2, 7,   6.1,24,   3.7,24,   8.0, 999.9,   98.2 ,  77.9 , 0.00I,999.9, 000000,
843770,99999, 20160129,   81.6,24,   76.2,24, 1012.8, 7,  998.5, 7,   5.4,17,   3.8,24,  13.0, 999.9,   92.5 ,  75.2,99.99 ,999.9, 110010,
843770,99999, 20160130,   81.3,22,   75.0,22, 1012.4, 8,  998.3, 8,   5.8,19,   2.8,22,  11.1, 999.9,   93.2,  75.0 , 0.35G,999.9, 110000,
843770,99999, 20160131,   81.1,24,   74.8,24, 1012.7, 6,  997.9, 7,   6.0,24,   3.7,24,  11.1, 999.9,   94.8 ,  74.8 , 0.31G,999.9, 110000,
843770,99999, 20160201,   79.2,24,   74.3,24, 1013.3, 7,  999.1, 7,   6.0,23,   4.1,24,  11.1, 999.9,   93.9 ,  74.5 , 0.31G,999.9, 010000,
843770,99999, 20160202,   78.2,24,   74.2,24, 1014.8, 7, 1000.5, 7,   6.0,24,   3.8,24,   6.0, 999.9,   95.0 ,  75.0 , 0.08G,999.9, 110000,
843770,99999, 20160203,   79.7,24,   74.2,24, 1014.1, 6,  999.8, 6,   6.0,21,   2.9,23,   6.0, 999.9,   89.6,  74.5 , 0.04G,999.9, 000000,
843770,99999, 20160204,   82.8,24,   74.9,24, 1012.0, 8,  998.1, 8,   5.5,19,   1.4,24,  15.0,  28.0,   95.0,  73.4, 0.00G,999.9, 010010,
843770,99999, 20160205,   80.3,24,   75.4,24, 1012.7, 8,  998.4, 8,   5.9,24,   2.8,24,   8.0,  19.0,   95.4 ,  73.6 , 0.00G,999.9, 010010,
843770,99999, 20160206,   80.7,24,   75.5,24, 1013.6, 8,  999.3, 8,   5.9,24,   3.8,23,  11.1, 999.9,   92.3 ,  73.4 ,99.99 ,999.9, 110010,
843770,99999, 20160207,   77.1,24,   74.2,24, 1015.9, 7, 1001.4, 7,   5.5,24,   3.3,24,   8.0, 999.9,   82.4,  74.8 , 1.02G,999.9, 010010,
843770,99999, 20160208,   78.8,24,   75.3,24, 1014.9, 6, 1000.6, 6,   4.9,23,   3.0,23,   8.0, 999.9,   87.8,  74.7 , 0.31G,999.9, 110000,
843770,99999, 20160209,   79.3,24,   75.4,24, 1015.5, 6, 1001.0, 6,   5.0,24,   3.5,24,  13.0,  22.9,   87.8,  73.4, 1.46G,999.9, 110010,
843770,99999, 20160210,   77.8,24,   74.1,24, 1015.4, 6, 1001.6, 6,   5.4,24,   4.2,24,   8.0, 999.9,   89.1 ,  73.4, 0.00G,999.9, 010000,
843770,99999, 20160211,   77.5,24,   73.4,24, 1016.6, 7, 1002.1, 7,   5.2,24,   3.3,24,  13.0, 999.9,   88.2 ,  71.6 , 1.65G,999.9, 010010,
843770,99999, 20160212,   78.2,23,   73.6,23, 1016.4, 7, 1002.0, 7,   5.6,23,   4.1,23,  13.0,  22.9,   88.5 ,  73.4, 0.55G,999.9, 110000,
843770,99999, 20160213,   78.7,24,   74.6,24, 1014.6, 7, 1000.2, 7,   6.1,24,   3.7,24,  13.0, 999.9,   89.6 ,  73.4 , 0.00G,999.9, 110000,
843770,99999, 20160214,   77.7,24,   73.6,24, 1012.6, 6,  998.3, 6,   4.1,21,   3.6,24,   9.9, 999.9,   88.7 ,  72.3 , 0.43G,999.9, 110000,
843770,99999, 20160215,   78.9,18,   74.5,18, 1012.2, 7,  997.4, 7,   5.1,14,   1.0,18,   7.0, 999.9,   91.6,  73.6 , 0.02G,999.9, 100000,
843770,99999, 20160216,   79.2,24,   74.9,24, 1011.8, 7,  997.5, 7,   5.6,24,   3.3,24,  11.1, 999.9,   90.3 ,  71.6 , 1.50G,999.9, 010010,
843770,99999, 20160217,   80.7,24,   75.8,24, 1012.4, 6,  997.6, 6,   5.8,24,   4.2,24,  11.1, 999.9,   91.4,  75.2, 0.31G,999.9, 010000,
843770,99999, 20160218,   80.0,21,   75.0,21, 1013.5, 6,  999.2, 6,   5.3,21,   3.4,21,   8.9, 999.9,   93.2 ,  75.2, 0.00G,999.9, 110010,
843770,99999, 20160219,   81.8,24,   75.5,24, 1012.5, 5,  998.3, 5,   6.3,24,   4.0,22,   8.9, 999.9,   91.9 ,  75.2 , 0.08G,999.9, 010000,
843770,99999, 20160220,   81.2,24,   76.3,24, 1011.9, 8,  997.5, 8,   5.4,22,   3.3,24,  12.0, 999.9,   93.6 ,  73.9 , 0.00G,999.9, 100000,
843770,99999, 20160221,   80.6,24,   75.9,24, 1011.3, 8,  997.0, 8,   6.2,24,   2.8,24,   9.9, 999.9,   90.0 ,  74.1 ,99.99 ,999.9, 010000,
843770,99999, 20160222,   81.2,24,   75.5,24, 1011.3, 7,  997.0, 7,   5.9,22,   3.9,24,   7.0, 999.9,   89.6,  76.3 , 0.00G,999.9, 000000,
843770,99999, 20160223,   79.8,24,   75.4,24, 1013.3, 4,  999.0, 4,   5.3,24,   3.0,24,  11.1, 999.9,   89.6,  75.0, 2.36A,999.9, 110010,
843770,99999, 20160224,   77.6,24,   74.9,24, 1014.7, 8, 1000.3, 8,   5.1,23,   3.1,24,   8.9, 999.9,   90.5 ,  73.2 , 1.18G,999.9, 110010,
843770,99999, 20160225,   78.3,24,   74.2,24, 1014.0, 6,  999.7, 6,   4.4,24,   3.2,24,   8.9, 999.9,   87.8,  73.4, 0.00G,999.9, 100000,
843770,99999, 20160226,   81.3,24,   74.8,24, 1013.0, 7,  998.7, 7,   6.2,24,   2.4,24,   7.0,  17.1,   93.2,  73.4 , 0.00I,999.9, 000000,
843770,99999, 20160227,   82.4,24,   76.4,24, 1010.9, 7,  996.6, 7,   6.2,18,   2.5,24,   8.9, 999.9,   93.6 ,  76.1 , 0.00I,999.9, 100000,
843770,99999, 20160228,   81.2,24,   75.9,24, 1013.1, 7,  998.9, 7,   5.8,24,   4.9,23,   9.9, 999.9,   95.4 ,  75.2, 0.91G,999.9, 010110,
843770,99999, 20160229,   77.2,24,   74.4,24, 1014.3, 6, 1000.0, 6,   5.3,22,   4.0,24,   8.0, 999.9,   88.5 ,  73.4, 0.20G,999.9, 010000,
843770,99999, 20160301,   80.3,24,   75.0,24, 1014.4, 7, 1000.0, 7,   5.2,24,   3.9,24,   7.0, 999.9,   89.6,  73.8 , 1.18G,999.9, 100000,
843770,99999, 20160302,   81.3,24,   75.8,24, 1014.2, 8,  999.8, 8,   6.1,23,   2.8,24,   6.0, 999.9,   90.0,  73.0 , 0.00G,999.9, 010000,
843770,99999, 20160303,   81.2,24,   76.2,24, 1013.0, 7,  998.7, 7,   5.8,24,   3.2,24,   9.9, 999.9,   91.9 ,  75.0 , 0.04G,999.9, 010000,
843770,99999, 20160304,   80.1,24,   75.5,24, 1013.1, 8,  998.8, 8,   6.1,24,   3.3,24,   6.0,  14.0,   90.9 ,  73.4 , 0.12G,999.9, 010000,
843770,99999, 20160305,   81.9,24,   76.5,24, 1013.3, 6,  999.1, 6,   6.0,24,   3.0,24,   7.0, 999.9,   93.2,  76.8, 0.00G,999.9, 100000,
843770,99999, 20160306,   82.5,24,   77.7,24, 1012.9, 6,  998.6, 6,   5.7,23,   2.5,24,   5.1, 999.9,   93.9 ,  73.9 , 0.00I,999.9, 100000,
843770,99999, 20160307,   79.2,24,   74.8,24, 1014.7, 6, 1000.3, 6,   5.7,24,   4.6,24,   8.9, 999.9,   91.0 ,  71.6 , 0.51G,999.9, 010010,
843770,99999, 20160308,   78.6,24,   73.9,24, 1014.3, 6,  999.8, 6,   5.8,23,   3.1,24,  15.9,  20.0,   90.1 ,  72.5 , 0.55G,999.9, 010010,
843770,99999, 20160309,   83.0,24,   76.0,24, 1014.1, 6,  999.7, 6,   6.1,23,   2.6,24,   6.0, 999.9,   95.0,  73.4 , 0.00G,999.9, 000000,
843770,99999, 20160310,   84.0,24,   76.4,24, 1013.7, 7,  999.5, 7,   6.1,15,   3.0,24,   9.9, 999.9,   95.9 ,  76.8 , 0.00I,999.9, 100000,
843770,99999, 20160311,   82.8,24,   77.2,24, 1013.5, 7,  999.2, 7,   5.9,23,   2.9,24,   6.0, 999.9,   97.2 ,  77.0, 0.00I,999.9, 100000,
